Item,CH102_2_C(1)(1),CH102_Time_SEC(1)(1),CH103_3_C(1)(1),CH103_Time_SEC(1)(1)
78,40.4996452,11.772,41.3472023,11.835
79,40.5003319,11.898,41.324749,11.962
80,40.5006065,12.025,41.332962,12.095
81,40.4665909,12.245,41.3191338,12.308
82,40.5082855,12.371,41.3310471,12.435
83,40.4815407,12.498,41.3288536,12.562
84,40.4883995,12.63,41.3033867,12.736
85,40.4901848,12.83,41.3302231,12.893
86,40.5045853,12.956,41.3367958,13.02
87,40.4630241,13.083,41.3218727,13.148
88,40.4659042,13.254,41.3225555,13.323
89,40.4716644,13.412,41.3274841,13.475
90,40.4787979,13.538,41.3309097,13.604
91,40.4649467,13.72,41.324337,13.789
92,40.4645348,13.852,41.3281708,13.915
93,40.460144,14.003,41.305439,14.067
94,40.4611053,14.186,41.3404922,14.249
95,40.4604187,14.312,41.326664,14.376
96,40.4569893,14.44,41.2988701,14.51
97,40.4560318,14.66,41.3080406,14.724
98,40.4611053,14.788,41.3292656,14.852
99,40.4634361,14.916,41.3258438,14.987
100,40.4657669,15.053,41.3224182,15.159
101,40.4194031,15.254,41.316391,15.317
102,40.4377823,15.38,41.3161163,15.444
103,40.4516373,15.511,41.3288536,15.635
104,40.4628868,15.699,41.3180504,15.763
105,40.4652328,15.919,41.3131218,15.984
106,40.4395828,16.093,41.3001137,16.156
107,40.4398575,16.22,41.2983322,16.283
108,40.4528847,16.346,41.2971001,16.409
109,40.4280586,16.564,41.2886124,16.627
110,40.4329987,16.69,41.3013458,16.753
111,40.4490471,16.816,41.304493,16.879
112,40.4548073,16.944,41.3114777,17.063
113,40.4504166,17.152,41.2932663,17.215
114,40.4675636,17.278,41.2872429,17.341
115,40.4365616,17.407,41.3094254,17.478
116,40.4291573,17.583,41.3113403,17.652
117,40.4431458,17.74,41.2782059,17.803
118,40.4229851,17.867,41.3035355,17.932
119,40.4384842,17.996,41.2766991,18.113
120,40.4463043,18.181,41.3043594,18.244
121,40.4413643,18.332,41.2969627,18.398
122,40.4435577,18.473,41.2962799,18.593
123,40.4458923,18.662,41.2918968,18.725
124,40.4357414,18.788,41.2868309,18.851
125,40.4371109,18.943,41.2946358,19.016
126,40.4415016,19.126,41.2946358,19.196
127,40.4464378,19.26,41.2623177,19.323
128,40.4484978,19.386,41.2979202,19.449
129,40.4309387,19.611,41.3006592,19.675
130,40.4452057,19.738,41.2939491,19.801
131,40.445343,19.864,41.271492,19.934
132,40.4638596,20.003,41.2909393,20.11
133,40.4458923,20.204,41.2897072,20.267
134,40.4476738,20.33,41.3006592,20.393
135,40.4187317,20.456,41.2760124,20.578
136,40.4386215,20.641,41.2862854,20.705
137,40.4419136,20.794,41.2782059,20.857
138,40.4497337,20.923,41.2690315,20.986
139,40.4585114,21.116,41.2827263,21.179
140,40.4386215,21.242,41.2841492,21.306
141,40.4177322,21.494,41.2908592,21.612
142,40.442421,21.676,41.2944183,21.739
143,40.4577827,21.802,41.2885284,21.865
144,40.4414635,21.935,41.2656631,22.042
145,40.4614868,22.136,41.2882576,22.199
146,40.4477692,22.262,41.2633324,22.325
147,40.4367981,22.389,41.2696342,22.512
148,40.4557266,22.575,41.2837372,22.639
149,40.4494171,22.728,41.2827797,22.791
150,40.4362488,22.857,41.2822304,22.976
151,40.4507904,23.039,41.2867508,23.102
152,40.4350166,23.165,41.2811356,23.229
153,40.4277458,23.318,41.2612801,23.387
154,40.4395409,23.505,41.2751122,23.568
155,40.4394035,23.631,41.2651138,23.694
156,40.4455757,23.757,41.2607307,23.829
157,40.4276085,23.973,41.266346,24.036
158,40.4376221,24.1,41.2599106,24.163
159,40.4130669,24.226,41.2805901,24.295
160,40.4336433,24.401,41.2872963,24.47
161,40.4084015,24.558,41.2693596,24.621
162,40.4524345,24.684,41.2755203,24.749
163,40.4317207,24.868,41.2638817,24.932
164,40.4245911,24.996,41.2986641,25.059
165,40.4107361,25.147,41.2677155,25.213
166,40.4385796,25.337,41.2627869,25.4
167,40.4313126,25.463,41.2684021,25.526
168,40.4459877,25.589,41.2533379,25.659
169,40.455864,25.809,41.2826424,25.872
170,40.4487305,25.935,41.2738762,25.998
171,40.4459877,26.061,41.2527885,26.131
172,40.4480476,26.197,41.2611427,26.303
173,40.4222565,26.397,41.2521057,26.46
174,40.4230804,26.524,41.2589531,26.587
175,40.421711,26.651,41.2652512,26.72
176,40.4333687,26.838,41.2636223,26.901
177,40.4392815,27.057,41.2566414,27.127
178,40.4403801,27.193,41.2700615,27.299
179,40.4326973,27.368,41.280056,27.432
180,40.4310532,27.495,41.2432213,27.558
181,40.4302292,27.648,41.2541771,27.714
182,40.4189835,27.83,41.2486992,27.899
183,40.4125328,27.963,41.252533,28.026
184,40.4167862,28.089,41.2806053,28.152
185,40.4113007,28.307,41.2518463,28.37
186,40.4211769,28.434,41.2654037,28.497
187,40.4119873,28.56,41.258831,28.623
188,40.4152794,28.692,41.2664986,28.798
189,40.4317398,28.892,41.2692375,28.955
190,40.4321518,29.018,41.2688293,29.082
191,40.4287224,29.149,41.2562294,29.27
192,40.4394188,29.333,41.2603378,29.396
193,40.4395561,29.484,41.2515717,29.548
194,40.4351692,29.611,41.2478752,29.68
195,40.4199409,29.798,41.2699242,29.861
196,40.4177475,29.924,41.2833443,29.987
197,40.4237823,30.083,41.2725258,30.158
198,40.4254303,30.278,41.2763596,30.346
199,40.4436722,30.409,41.2540398,30.473
200,40.4347572,30.536,41.2478752,30.599
201,40.4392815,30.695,41.2528076,30.821
202,40.4226837,30.884,41.2629395,30.947
203,40.4343452,31.01,41.2589684,31.074
204,40.4283104,31.138,41.2339058,31.259
205,40.4450455,31.347,41.2621193,31.41
206,40.4284477,31.474,41.2566414,31.537
207,40.4206276,31.6,41.2689629,31.665
208,40.4085579,31.781,41.2773209,31.85
209,40.4440842,31.939,41.2437668,32.002
210,40.4398308,32.065,41.239933,32.131
211,40.3995018,32.203,41.2410278,32.317
212,40.4309158,32.385,41.2559662,32.449
