Item,CH102_2_C(1)(1),CH102_Time_SEC(1)(1),CH103_3_C(1)(1),CH103_Time_SEC(1)(1)
99,40.2521324,14.944,41.1052322,15.008
100,40.247467,15.072,41.0890694,15.135
101,40.2626991,15.223,41.1205788,15.287
102,40.2470589,15.357,41.1133156,15.475
103,40.254467,15.538,41.1123581,15.601
104,40.2609177,15.664,41.0986748,15.727
105,40.2485809,15.949,41.0905914,16.013
106,40.258049,16.077,41.1016884,16.14
107,40.2568169,16.205,41.1078529,16.31
108,40.253933,16.374,41.103878,16.437
109,40.2467995,16.525,41.0997696,16.588
110,40.2680664,16.654,41.0636024,16.719
111,40.2618942,16.835,41.0938797,16.898
112,40.2557182,16.961,41.0826454,17.025
113,40.2467995,17.121,41.0899048,17.188
114,40.2620316,17.302,41.0985374,17.372
115,40.2609329,17.435,41.0859337,17.499
116,40.2606583,17.563,41.0966187,17.633
117,40.2591476,17.783,41.1081238,17.847
118,40.2437782,17.91,41.0933304,17.973
119,40.2664223,18.036,41.1052475,18.107
120,40.2739677,18.173,41.0981255,18.279
121,40.2881012,18.373,41.0952492,18.436
122,40.2562675,18.499,41.1029205,18.563
123,40.259697,18.627,41.0974388,18.748
124,40.262989,18.811,41.1029205,18.875
125,40.259285,18.964,41.0957985,19.028
126,40.2653236,19.093,41.0960693,19.218
127,40.2492676,19.281,41.0953865,19.344
128,40.265049,19.407,41.1116867,19.47
129,40.2455635,19.559,41.0916862,19.629
130,40.2664223,19.746,41.085659,19.809
131,40.2732811,19.872,41.1027832,19.935
132,40.2507782,19.998,41.0863457,20.065
133,40.2808304,20.221,41.1062088,20.284
134,40.2575035,20.347,41.0825081,20.41
135,40.258461,20.474,41.08881,20.538
136,40.2694397,20.656,41.0856628,20.726
137,40.2913971,20.815,41.1012764,20.879
138,40.2848091,20.942,41.0947037,21.008
139,40.2414474,21.072,41.0856628,21.202
140,40.271225,21.266,41.0956345,21.329
141,40.2846031,21.487,41.0989227,21.553
142,40.2627869,21.664,41.0665932,21.733
143,40.2815857,21.797,41.0964584,21.86
144,40.2913284,21.923,41.0920715,21.993
145,40.264431,22.093,41.0990601,22.209
146,40.276371,22.278,41.0933037,22.342
147,40.2629242,22.405,41.1105652,22.468
148,40.2747231,22.539,41.0837173,22.605
149,40.271019,22.746,41.0971413,22.81
150,40.2563362,22.874,41.0870056,22.937
151,40.2636108,23,41.1186485,23.065
152,40.265667,23.184,41.0823479,23.253
153,40.2507095,23.341,41.0896072,23.405
154,40.2523575,23.468,41.065361,23.532
155,40.2512589,23.605,41.0871429,23.722
156,40.264431,23.785,41.0878258,23.849
157,40.2533188,23.937,41.0790596,24.008
158,40.2416534,24.074,41.0720711,24.203
159,40.2513962,24.272,41.0913887,24.335
160,40.2409668,24.398,41.1135788,24.462
161,40.2627869,24.604,41.0853615,24.667
162,40.2391853,24.73,41.0739899,24.794
163,40.2471428,24.857,41.0667305,24.928
164,40.2424774,24.994,41.0737152,25.1
165,40.2365761,25.194,41.0811157,25.257
166,40.2413788,25.321,41.0598793,25.385
167,40.2313614,25.456,41.0615234,25.566
168,40.2195625,25.636,41.0681,25.7
169,40.2463188,25.788,41.0496063,25.852
170,40.2353439,25.924,41.0468636,26.034
171,40.2533188,26.103,41.0516586,26.166
172,40.2306747,26.229,41.0830345,26.293
173,40.2427559,26.384,41.0572777,26.509
174,40.2375412,26.572,41.085228,26.635
175,40.2251892,26.698,41.0794716,26.761
176,40.2214851,26.832,41.0769806,26.898
177,40.2367859,27.106,41.0699959,27.17
178,40.2289658,27.233,41.0768433,27.296
179,40.2039909,27.365,41.0679398,27.462
180,40.2241631,27.531,41.0623245,27.595
181,40.215107,27.683,41.0509529,27.747
182,40.2260818,27.813,41.0584869,27.931
183,40.1932831,27.994,41.0441017,28.058
184,40.2240257,28.122,41.079586,28.186
185,40.2022057,28.28,41.047802,28.401
186,40.1853256,28.464,41.0571175,28.527
187,40.2013817,28.591,41.0361557,28.654
188,40.2008324,28.724,41.055748,28.79
189,40.2097549,28.93,41.0462952,28.993
190,40.2197723,29.056,41.0427322,29.12
191,40.2214165,29.184,41.0432816,29.257
192,40.2296524,29.363,41.0453339,29.432
193,40.1968536,29.52,41.0638313,29.583
194,40.2108498,29.646,41.063694,29.71
195,40.2243004,29.829,41.0262909,29.892
196,40.2304764,29.955,41.0364304,30.019
197,40.2063217,30.108,41.0427322,30.171
198,40.2216911,30.239,41.0579376,30.357
199,40.2170258,30.42,41.0556107,30.483
200,40.2277298,30.546,41.0541039,30.609
201,40.209343,30.704,41.0377998,30.823
202,40.2131844,30.892,41.0573921,30.956
203,40.218399,31.02,41.0361557,31.083
204,40.2107124,31.149,41.0409508,31.228
205,40.2343178,31.372,41.0491714,31.435
206,40.2240257,31.499,41.05616,31.562
