Item,CH102_2_C(1)(1),CH102_Time_SEC(1)(1),CH103_3_C(1)(1),CH103_Time_SEC(1)(1)
100,40.1816101,15.025,40.9941711,15.088
101,40.1934128,15.177,40.975811,15.243
102,40.1921768,15.367,40.993351,15.43
103,40.2085075,15.494,40.9791031,15.557
104,40.2155075,15.62,40.9698792,15.691
105,40.2118568,15.908,40.9745369,15.971
106,40.2022514,16.034,40.9842682,16.097
107,40.2188568,16.16,40.9930344,16.224
108,40.2188568,16.31,40.9846764,16.379
109,40.2166634,16.467,40.9990654,16.53
110,40.2242088,16.595,41.0045433,16.661
111,40.2365608,16.775,40.9812546,16.844
112,40.2246208,16.908,40.985775,16.972
113,40.2214661,17.061,40.993309,17.126
114,40.2091141,17.243,40.986187,17.306
115,40.210762,17.369,41.010437,17.433
116,40.2268181,17.496,40.9939957,17.559
117,40.2233849,17.71,40.9867325,17.774
118,40.2317581,17.837,40.9798813,17.9
119,40.2387543,17.964,40.9938583,18.034
120,40.2369728,18.1,41.012764,18.205
121,40.2560463,18.299,40.9808426,18.362
122,40.2375221,18.426,40.9749489,18.49
123,40.250145,18.556,40.9885139,18.62
124,40.2500076,18.735,40.9990654,18.798
125,40.2413635,18.887,40.9913902,18.95
126,40.2505569,19.015,40.9811134,19.081
127,40.253437,19.197,40.9822121,19.266
128,40.2291489,19.33,40.9916649,19.394
129,40.2506943,19.482,40.9902954,19.546
130,40.2675705,19.673,41.0037231,19.736
131,40.2539864,19.8,40.9865952,19.864
132,40.2523422,19.927,41.0001602,19.998
133,40.2428741,20.099,40.993309,20.214
134,40.2380714,20.283,40.9986534,20.346
135,40.2409515,20.409,40.977829,20.472
136,40.2391663,20.543,40.9967346,20.609
137,40.2516518,20.749,40.9846764,20.812
138,40.2329903,20.875,40.9983788,20.938
139,40.2432823,21.001,40.9838524,21.065
140,40.237381,21.181,40.9964676,21.245
141,40.2454796,21.401,41.0229111,21.464
142,40.2531624,21.531,40.9876976,21.608
143,40.2313461,21.701,40.9935875,21.77
144,40.2460289,21.833,40.9689255,21.896
145,40.255497,21.986,41.0070152,22.052
146,40.2345009,22.167,40.9879723,22.236
147,40.2273674,22.299,40.9916725,22.362
148,40.2155647,22.425,40.9827652,22.495
149,40.2259941,22.645,40.9933167,22.709
150,40.2294235,22.772,40.9872856,22.835
151,40.2361488,22.899,40.9765968,22.969
152,40.2350502,23.035,40.9764633,23.14
153,40.2139168,23.234,40.9794769,23.297
154,40.2275009,23.36,41.0003014,23.423
155,40.2214661,23.488,40.9867401,23.61
156,40.2313461,23.673,40.9742699,23.736
157,40.2248955,23.825,40.9794769,23.888
158,40.2306595,23.956,41.0070152,24.077
159,40.204586,24.14,40.9737206,24.203
160,40.2226982,24.266,40.9827652,24.329
161,40.1990967,24.418,40.9661865,24.486
162,40.2343636,24.604,40.9789276,24.668
163,40.1962128,24.731,40.9912605,24.794
164,40.2196808,24.858,40.9909859,24.929
165,40.2119942,25.069,40.9976997,25.132
166,40.2353249,25.195,41.0029068,25.258
167,40.2205048,25.321,40.9813957,25.389
168,40.1856461,25.495,40.9968758,25.564
169,40.2198181,25.652,40.9989319,25.715
170,40.2060966,25.779,40.9849586,25.843
171,40.2239342,25.963,40.9937248,26.027
172,40.1999207,26.09,40.9775543,26.153
173,40.2100716,26.242,40.9652214,26.309
174,40.1743889,26.429,40.9500122,26.492
175,40.212677,26.555,40.9526138,26.618
176,40.1839943,26.682,40.9615364,26.753
177,40.2137909,26.97,40.9945564,27.033
178,40.1960869,27.097,40.9888039,27.16
179,40.2033615,27.226,40.9857903,27.292
180,40.1995201,27.388,40.9870224,27.457
181,40.1966362,27.545,40.9727707,27.608
182,40.1964989,27.671,40.9550972,27.737
183,40.2069283,27.861,40.9779778,27.924
184,40.2164001,27.987,40.9668808,28.05
185,40.1884041,28.139,40.9568787,28.207
186,40.223671,28.327,40.981678,28.39
187,40.2102242,28.453,40.9609871,28.516
188,40.1923828,28.58,40.9722252,28.644
189,40.1863441,28.802,40.9700317,28.865
190,40.1837349,28.929,40.9685249,28.993
191,40.1766014,29.056,40.973732,29.122
192,40.1846962,29.2,40.9668808,29.31
193,40.1922455,29.403,40.9751015,29.466
194,40.2073402,29.529,40.9879799,29.592
195,40.1964989,29.658,40.941391,29.73
196,40.1888161,29.839,40.9638672,29.908
197,40.1851082,29.997,40.950985,30.06
198,40.1794815,30.123,40.9494781,30.187
199,40.1984215,30.324,40.9531784,30.388
200,40.2010307,30.451,40.9731827,30.514
201,40.1922455,30.603,40.9572868,30.668
202,40.1731682,30.745,40.9534531,30.862
203,40.1768761,30.925,40.9568787,30.988
204,40.1697388,31.051,40.9694824,31.114
205,40.1753654,31.268,40.9442711,31.332
206,40.1781082,31.395,40.9644127,31.459
207,40.1601295,31.523,40.9766083,31.589
208,40.1641121,31.663,40.9550972,31.781
209,40.1717987,31.87,40.9503021,31.934
210,40.1973267,31.998,40.9397507,32.068
211,40.1867561,32.134,40.937149,32.241
212,40.1827774,32.31,40.9300041,32.374
213,40.1853294,32.53,40.9480896,32.603
214,40.1547241,32.699,40.9561768,32.767
215,40.1635056,32.83,40.9527512,32.893
216,40.1765442,32.956,40.9537086,33.022
217,40.1790161,33.172,40.953846,33.235
218,40.1596642,33.298,40.9548035,33.361
219,40.1641922,33.425,40.9398689,33.489
220,40.1517029,33.555,40.9671364,33.661
221,40.1803894,33.756,40.9516525,33.82
222,40.1828575,33.883,40.9346619,33.947
223,40.1613121,34.011,40.9452133,34.13
224,40.1661148,34.193,40.9413757,34.256
225,40.1554108,34.344,40.9586411,34.407
226,40.1367416,34.474,40.9406929,34.544
227,40.1663895,34.662,40.9339752,34.726
228,40.1533508,34.79,40.9453506,34.853
229,40.1499214,34.943,40.9448013,35.009
230,40.1528015,35.126,40.9224663,35.195
231,40.1566429,35.258,40.936718,35.322
232,40.1212349,35.385,40.9387741,35.455
233,40.1361961,35.605,40.9430199,35.669
234,40.1276855,35.732,40.9486389,35.795
235,40.118351,35.858,40.9320564,35.929
236,40.1264496,35.996,40.9401436,36.102
237,40.1217842,36.196,40.9343872,36.26
238,40.1434708,36.323,40.9210968,36.387
239,40.1368828,36.454,40.9252052,36.578
240,40.1248016,36.642,40.9331551,36.705
241,40.1210976,36.793,40.9317856,36.856
242,40.1223335,36.921,40.9284973,36.987
243,40.1275482,37.104,40.9268494,37.168
244,40.1044884,37.231,40.9383583,37.294
245,40.1370163,37.385,40.9171181,37.451
246,40.1079178,37.567,40.9443893,37.636
247,40.1113472,37.699,40.9345207,37.762
248,40.1131325,37.825,40.9239044,37.891
249,40.1032257,38.11,40.9307556,38.174
250,40.1202431,38.237,40.9262352,38.3
251,40.0921059,38.367,40.9093781,38.437
252,40.104187,38.534,40.9196548,38.598
253,40.1008911,38.686,40.9082832,38.75
254,40.1126938,38.815,40.92733,38.881
255,40.1067924,38.996,40.9066353,39.066
256,40.1066551,39.129,40.9101982,39.192
257,40.0919685,39.28,40.9154091,39.345
258,40.1096764,39.413,40.9207535,39.519
259,40.1132431,39.588,40.9222603,39.651
260,40.1146164,39.714,40.9291115,39.777
261,40.116951,39.866,40.9028015,39.997
262,40.1234016,40.06,40.9085541,40.124
263,40.1061058,40.187,40.8993721,40.25
264,40.1054192,40.321,40.9086914,40.393
265,40.0981445,40.533,40.8984146,40.596
266,40.0988312,40.659,40.9203415,40.723
267,40.1074791,40.787,40.9044456,40.852
268,40.1040459,40.971,40.8851204,41.034
269,40.1283417,41.122,40.8999214,41.185
270,40.0996552,41.249,40.8964958,41.315
271,40.1126938,41.381,40.9137611,41.496
272,40.0842819,41.565,40.9195175,41.628
273,40.1051445,41.716,40.9371948,41.78
274,40.109951,41.849,40.9178734,41.97
275,40.1085777,42.033,40.9210243,42.097
276,40.1137924,42.161,40.9084167,42.224
277,40.1265602,42.312,40.9010162,42.38
278,40.1253242,42.498,40.9011536,42.562
279,40.1176376,42.626,40.9192429,42.689
280,40.1260109,42.752,40.9171944,42.817
281,40.0982895,42.967,40.8884163,43.03
282,40.099247,43.093,40.8959541,43.157
283,40.115036,43.22,40.9041748,43.289
284,40.126976,43.396,40.9235802,43.465
285,40.1084328,43.621,40.9174156,43.684
286,40.0945663,43.757,40.9245415,43.853
287,40.1006088,43.922,40.9019318,43.985
288,40.1006088,44.048,40.8978195,44.112
289,40.1032143,44.201,40.9027519,44.272
290,40.084549,44.389,40.8976822,44.453
291,40.1310806,44.517,40.900013,44.58
292,40.1041756,44.643,40.8801384,44.716
293,40.1092567,44.857,40.8998756,44.92
294,40.1114502,44.983,40.9153595,45.046
295,40.1018448,45.109,40.9115219,45.18
296,40.1034889,45.286,40.880825,45.355
297,40.1077461,45.443,40.8846626,45.506
298,40.1202354,45.569,40.8922005,45.634
299,40.0947037,45.753,40.8793182,45.816
300,40.1129608,45.879,40.8865814,45.942
